Simulation of solar system over 1 years, with 10000 iterations.
Time 	sun	 	earth	 	jupiter	 	
0.0096,	-3.77514e-005,-0.00185784,0,	0.997511,0.0602463,0,	-0.0608782,-0.998142,0
0.0097,	-3.89322e-005,-0.00189635,0,	0.99746,0.0608602,0,	-0.0615051,-0.998104,0
0.0098,	-4.01375e-005,-0.00193527,0,	0.997408,0.061474,0,	-0.0621319,-0.998065,0
0.0099,	-4.13674e-005,-0.00197457,0,	0.997356,0.0620877,0,	-0.0627586,-0.998025,0
0.01,	-4.26222e-005,-0.00201427,0,	0.997303,0.0627012,0,	-0.0633854,-0.997986,0
0.0101,	-4.39021e-005,-0.00205437,0,	0.99725,0.0633146,0,	-0.0640121,-0.997946,0
0.0102,	-4.52075e-005,-0.00209487,0,	0.997196,0.0639278,0,	-0.0646388,-0.997905,0
0.0103,	-4.65386e-005,-0.00213575,0,	0.997141,0.0645409,0,	-0.0652655,-0.997864,0
0.0104,	-4.78955e-005,-0.00217704,0,	0.997086,0.0651538,0,	-0.0658921,-0.997823,0
0.0105,	-4.92786e-005,-0.00221872,0,	0.997031,0.0657665,0,	-0.0665187,-0.997781,0
0.0106,	-5.06881e-005,-0.0022608,0,	0.996975,0.0663791,0,	-0.0671453,-0.997739,0
0.0107,	-5.21243e-005,-0.00230327,0,	0.996918,0.0669916,0,	-0.0677719,-0.997697,0
0.0108,	-5.35874e-005,-0.00234613,0,	0.996861,0.0676039,0,	-0.0683984,-0.997654,0
0.0109,	-5.50777e-005,-0.0023894,0,	0.996804,0.0682161,0,	-0.0690249,-0.997611,0
0.011,	-5.65954e-005,-0.00243306,0,	0.996746,0.0688281,0,	-0.0696514,-0.997567,0
0.0111,	-5.81408e-005,-0.00247711,0,	0.996687,0.06944,0,	-0.0702778,-0.997523,0
0.0112,	-5.97141e-005,-0.00252156,0,	0.996628,0.0700517,0,	-0.0709043,-0.997478,0
0.0113,	-6.13156e-005,-0.00256641,0,	0.996568,0.0706632,0,	-0.0715307,-0.997434,0
0.0114,	-6.29456e-005,-0.00261165,0,	0.996508,0.0712746,0,	-0.072157,-0.997388,0
0.0115,	-6.46042e-005,-0.00265729,0,	0.996448,0.0718859,0,	-0.0727834,-0.997343,0
0.0116,	-6.62917e-005,-0.00270332,0,	0.996386,0.072497,0,	-0.0734097,-0.997297,0
0.0117,	-6.80084e-005,-0.00274975,0,	0.996325,0.0731079,0,	-0.074036,-0.99725,0
0.0118,	-6.97546e-005,-0.00279658,0,	0.996263,0.0737187,0,	-0.0746622,-0.997203,0
0.0119,	-7.15305e-005,-0.0028438,0,	0.9962,0.0743294,0,	-0.0752885,-0.997156,0
0.012,	-7.33363e-005,-0.00289141,0,	0.996137,0.0749399,0,	-0.0759147,-0.997109,0
0.0121,	-7.51723e-005,-0.00293943,0,	0.996073,0.0755502,0,	-0.0765408,-0.997061,0
0.0122,	-7.70388e-005,-0.00298784,0,	0.996009,0.0761604,0,	-0.0771669,-0.997012,0
0.0123,	-7.8936e-005,-0.00303664,0,	0.995944,0.0767705,0,	-0.0777931,-0.996963,0
0.0124,	-8.08641e-005,-0.00308584,0,	0.995879,0.0773803,0,	-0.0784191,-0.996914,0
0.0125,	-8.28235e-005,-0.00313544,0,	0.995813,0.0779901,0,	-0.0790452,-0.996865,0
0.0126,	-8.48143e-005,-0.00318543,0,	0.995746,0.0785997,0,	-0.0796712,-0.996815,0
0.0127,	-8.68369e-005,-0.00323582,0,	0.99568,0.0792091,0,	-0.0802971,-0.996764,0
0.0128,	-8.88914e-005,-0.00328661,0,	0.995612,0.0798184,0,	-0.0809231,-0.996713,0
0.0129,	-9.09781e-005,-0.00333779,0,	0.995544,0.0804275,0,	-0.081549,-0.996662,0
0.013,	-9.30974e-005,-0.00338936,0,	0.995476,0.0810364,0,	-0.0821749,-0.996611,0
