Simulation of solar system over 1.6 years, with 1600 iterations, using verlet´s method.
Time 	sun	 	earth	 	
0.114,	0,0,0,	0.756854,0.740204,0
0.115,	0,0,0,	0.752898,0.745584,0
0.116,	0,0,0,	0.748918,0.750939,0
0.117,	0,0,0,	0.744912,0.756269,0
0.118,	0,0,0,	0.740882,0.761575,0
0.119,	0,0,0,	0.736827,0.766855,0
0.12,	0,0,0,	0.732748,0.77211,0
0.121,	0,0,0,	0.728645,0.77734,0
0.122,	0,0,0,	0.724519,0.782545,0
0.123,	0,0,0,	0.720369,0.787724,0
0.124,	0,0,0,	0.716195,0.792877,0
0.125,	0,0,0,	0.711998,0.798005,0
0.126,	0,0,0,	0.707779,0.803107,0
0.127,	0,0,0,	0.703536,0.808183,0
0.128,	0,0,0,	0.699271,0.813234,0
0.129,	0,0,0,	0.694984,0.818258,0
0.13,	0,0,0,	0.690674,0.823256,0
0.131,	0,0,0,	0.686343,0.828228,0
0.132,	0,0,0,	0.681989,0.833174,0
0.133,	0,0,0,	0.677614,0.838093,0
0.134,	0,0,0,	0.673218,0.842986,0
0.135,	0,0,0,	0.668801,0.847852,0
0.136,	0,0,0,	0.664362,0.852692,0
0.137,	0,0,0,	0.659903,0.857505,0
0.138,	0,0,0,	0.655423,0.862292,0
0.139,	0,0,0,	0.650923,0.867051,0
0.14,	0,0,0,	0.646403,0.871784,0
0.141,	0,0,0,	0.641863,0.87649,0
0.142,	0,0,0,	0.637303,0.881169,0
0.143,	0,0,0,	0.632723,0.885821,0
0.144,	0,0,0,	0.628124,0.890446,0
0.145,	0,0,0,	0.623506,0.895043,0
0.146,	0,0,0,	0.618869,0.899613,0
0.147,	0,0,0,	0.614213,0.904157,0
0.148,	0,0,0,	0.609539,0.908672,0
0.149,	0,0,0,	0.604846,0.913161,0
0.15,	0,0,0,	0.600135,0.917622,0
0.151,	0,0,0,	0.595406,0.922055,0
0.152,	0,0,0,	0.59066,0.926461,0
0.153,	0,0,0,	0.585895,0.930839,0
0.154,	0,0,0,	0.581114,0.93519,0
0.155,	0,0,0,	0.576315,0.939513,0
0.156,	0,0,0,	0.571499,0.943808,0
0.157,	0,0,0,	0.566666,0.948076,0
0.158,	0,0,0,	0.561817,0.952316,0
0.159,	0,0,0,	0.556952,0.956528,0
0.16,	0,0,0,	0.55207,0.960712,0
0.161,	0,0,0,	0.547172,0.964868,0
0.162,	0,0,0,	0.542258,0.968997,0
0.163,	0,0,0,	0.537329,0.973097,0
0.164,	0,0,0,	0.532384,0.977169,0
0.165,	0,0,0,	0.527424,0.981214,0
0.166,	0,0,0,	0.522449,0.98523,0
0.167,	0,0,0,	0.517459,0.989219,0
0.168,	0,0,0,	0.512454,0.993179,0
0.169,	0,0,0,	0.507435,0.997111,0
0.17,	0,0,0,	0.502402,1.00102,0
0.171,	0,0,0,	0.497354,1.00489,0
0.172,	0,0,0,	0.492293,1.00874,0
0.173,	0,0,0,	0.487218,1.01256,0
0.174,	0,0,0,	0.482129,1.01635,0
0.175,	0,0,0,	0.477027,1.02011,0
0.176,	0,0,0,	0.471911,1.02385,0
0.177,	0,0,0,	0.466783,1.02756,0
0.178,	0,0,0,	0.461642,1.03123,0
0.179,	0,0,0,	0.456488,1.03489,0
0.18,	0,0,0,	0.451322,1.03851,0
0.181,	0,0,0,	0.446143,1.0421,0
0.182,	0,0,0,	0.440953,1.04567,0
0.183,	0,0,0,	0.43575,1.0492,0
