Simulation of solar system over 4 years, with 4000 iterations, using verlet´s method.
Time 	sun	 	jupiter	 	earth	 	
0.066,	0,0,0,	-5.19672,1.56808e-10,0,	0.91043,0.408371,0
0.067,	0,0,0,	-5.19662,1.63948e-10,0,	0.907774,0.41409,0
0.068,	0,0,0,	-5.19652,1.71302e-10,0,	0.905081,0.419793,0
0.069,	0,0,0,	-5.19642,1.78874e-10,0,	0.902352,0.42548,0
0.07,	0,0,0,	-5.19632,1.86666e-10,0,	0.899585,0.431149,0
0.071,	0,0,0,	-5.19621,1.94682e-10,0,	0.896782,0.436801,0
0.072,	0,0,0,	-5.19611,2.02924e-10,0,	0.893942,0.442436,0
0.073,	0,0,0,	-5.196,2.11397e-10,0,	0.891065,0.448053,0
0.074,	0,0,0,	-5.19589,2.20103e-10,0,	0.888152,0.453652,0
0.075,	0,0,0,	-5.19578,2.29046e-10,0,	0.885202,0.459233,0
0.076,	0,0,0,	-5.19567,2.38228e-10,0,	0.882217,0.464795,0
0.077,	0,0,0,	-5.19556,2.47653e-10,0,	0.879195,0.470339,0
0.078,	0,0,0,	-5.19544,2.57325e-10,0,	0.876137,0.475864,0
0.079,	0,0,0,	-5.19533,2.67246e-10,0,	0.873043,0.48137,0
0.08,	0,0,0,	-5.19521,2.77419e-10,0,	0.869914,0.486857,0
0.081,	0,0,0,	-5.19509,2.87849e-10,0,	0.866749,0.492325,0
0.082,	0,0,0,	-5.19497,2.98538e-10,0,	0.863548,0.497772,0
0.083,	0,0,0,	-5.19485,3.09489e-10,0,	0.860312,0.5032,0
0.084,	0,0,0,	-5.19472,3.20705e-10,0,	0.85704,0.508608,0
0.085,	0,0,0,	-5.1946,3.3219e-10,0,	0.853733,0.513995,0
0.086,	0,0,0,	-5.19447,3.43948e-10,0,	0.850391,0.519362,0
0.087,	0,0,0,	-5.19434,3.55981e-10,0,	0.847015,0.524707,0
0.088,	0,0,0,	-5.19422,3.68292e-10,0,	0.843603,0.530032,0
0.089,	0,0,0,	-5.19408,3.80885e-10,0,	0.840157,0.535336,0
0.09,	0,0,0,	-5.19395,3.93764e-10,0,	0.836676,0.540618,0
0.091,	0,0,0,	-5.19382,4.0693e-10,0,	0.833161,0.545878,0
0.092,	0,0,0,	-5.19368,4.20388e-10,0,	0.829611,0.551117,0
0.093,	0,0,0,	-5.19355,4.34142e-10,0,	0.826028,0.556333,0
0.094,	0,0,0,	-5.19341,4.48193e-10,0,	0.82241,0.561527,0
0.095,	0,0,0,	-5.19327,4.62545e-10,0,	0.818758,0.566699,0
0.096,	0,0,0,	-5.19313,4.77203e-10,0,	0.815073,0.571848,0
0.097,	0,0,0,	-5.19299,4.92168e-10,0,	0.811354,0.576973,0
0.098,	0,0,0,	-5.19284,5.07444e-10,0,	0.807601,0.582076,0
0.099,	0,0,0,	-5.1927,5.23035e-10,0,	0.803815,0.587155,0
0.1,	0,0,0,	-5.19255,5.38944e-10,0,	0.799996,0.592211,0
0.101,	0,0,0,	-5.1924,5.55174e-10,0,	0.796144,0.597243,0
0.102,	0,0,0,	-5.19225,5.71728e-10,0,	0.792259,0.60225,0
0.103,	0,0,0,	-5.1921,5.88609e-10,0,	0.788341,0.607234,0
0.104,	0,0,0,	-5.19195,6.05822e-10,0,	0.784391,0.612193,0
0.105,	0,0,0,	-5.19179,6.23369e-10,0,	0.780408,0.617128,0
0.106,	0,0,0,	-5.19164,6.41253e-10,0,	0.776392,0.622037,0
0.107,	0,0,0,	-5.19148,6.59479e-10,0,	0.772345,0.626922,0
0.108,	0,0,0,	-5.19132,6.78048e-10,0,	0.768266,0.631781,0
0.109,	0,0,0,	-5.19116,6.96965e-10,0,	0.764154,0.636615,0
0.11,	0,0,0,	-5.191,7.16232e-10,0,	0.760011,0.641423,0
0.111,	0,0,0,	-5.19084,7.35854e-10,0,	0.755837,0.646206,0
0.112,	0,0,0,	-5.19067,7.55833e-10,0,	0.751631,0.650962,0
0.113,	0,0,0,	-5.19051,7.76173e-10,0,	0.747394,0.655692,0
0.114,	0,0,0,	-5.19034,7.96876e-10,0,	0.743126,0.660396,0
0.115,	0,0,0,	-5.19017,8.17947e-10,0,	0.738827,0.665073,0
0.116,	0,0,0,	-5.19,8.39389e-10,0,	0.734497,0.669723,0
0.117,	0,0,0,	-5.18983,8.61205e-10,0,	0.730136,0.674346,0
0.118,	0,0,0,	-5.18966,8.83398e-10,0,	0.725745,0.678942,0
0.119,	0,0,0,	-5.18948,9.05972e-10,0,	0.721324,0.68351,0
0.12,	0,0,0,	-5.1893,9.2893e-10,0,	0.716873,0.688051,0
0.121,	0,0,0,	-5.18913,9.52275e-10,0,	0.712392,0.692564,0
0.122,	0,0,0,	-5.18895,9.7601e-10,0,	0.707881,0.697049,0
0.123,	0,0,0,	-5.18877,1.00014e-09,0,	0.703341,0.701506,0
0.124,	0,0,0,	-5.18859,1.02467e-09,0,	0.698771,0.705934,0
0.125,	0,0,0,	-5.1884,1.0496e-09,0,	0.694173,0.710334,0
0.126,	0,0,0,	-5.18822,1.07493e-09,0,	0.689545,0.714705,0
0.127,	0,0,0,	-5.18803,1.10067e-09,0,	0.684888,0.719047,0
0.128,	0,0,0,	-5.18784,1.12682e-09,0,	0.680202,0.72336,0
0.129,	0,0,0,	-5.18765,1.15338e-09,0,	0.675488,0.727644,0
0.13,	0,0,0,	-5.18746,1.18036e-09,0,	0.670746,0.731898,0
0.131,	0,0,0,	-5.18727,1.20777e-09,0,	0.665976,0.736123,0
0.132,	0,0,0,	-5.18708,1.23559e-09,0,	0.661177,0.740318,0
0.133,	0,0,0,	-5.18688,1.26385e-09,0,	0.656351,0.744482,0
0.134,	0,0,0,	-5.18668,1.29254e-09,0,	0.651498,0.748617,0
0.135,	0,0,0,	-5.18649,1.32166e-09,0,	0.646616,0.752721,0
0.136,	0,0,0,	-5.18629,1.35121e-09,0,	0.641708,0.756795,0
0.137,	0,0,0,	-5.18609,1.38121e-09,0,	0.636773,0.760837,0
0.138,	0,0,0,	-5.18588,1.41166e-09,0,	0.631811,0.764849,0
0.139,	0,0,0,	-5.18568,1.44255e-09,0,	0.626822,0.76883,0
0.14,	0,0,0,	-5.18547,1.47389e-09,0,	0.621807,0.77278,0
0.141,	0,0,0,	-5.18527,1.50569e-09,0,	0.616765,0.776698,0
0.142,	0,0,0,	-5.18506,1.53795e-09,0,	0.611698,0.780585,0
0.143,	0,0,0,	-5.18485,1.57067e-09,0,	0.606605,0.78444,0
0.144,	0,0,0,	-5.18464,1.60385e-09,0,	0.601486,0.788263,0
0.145,	0,0,0,	-5.18442,1.6375e-09,0,	0.596341,0.792054,0
0.146,	0,0,0,	-5.18421,1.67162e-09,0,	0.591172,0.795813,0
0.147,	0,0,0,	-5.18399,1.70622e-09,0,	0.585977,0.799539,0
0.148,	0,0,0,	-5.18378,1.7413e-09,0,	0.580757,0.803233,0
0.149,	0,0,0,	-5.18356,1.77686e-09,0,	0.575513,0.806894,0
0.15,	0,0,0,	-5.18334,1.8129e-09,0,	0.570245,0.810522,0
0.151,	0,0,0,	-5.18312,1.84943e-09,0,	0.564952,0.814117,0
0.152,	0,0,0,	-5.18289,1.88646e-09,0,	0.559635,0.817679,0
0.153,	0,0,0,	-5.18267,1.92398e-09,0,	0.554294,0.821208,0
0.154,	0,0,0,	-5.18244,1.962e-09,0,	0.54893,0.824703,0
0.155,	0,0,0,	-5.18221,2.00052e-09,0,	0.543542,0.828165,0
0.156,	0,0,0,	-5.18199,2.03955e-09,0,	0.538131,0.831592,0
0.157,	0,0,0,	-5.18175,2.07909e-09,0,	0.532698,0.834986,0
0.158,	0,0,0,	-5.18152,2.11914e-09,0,	0.527241,0.838346,0
0.159,	0,0,0,	-5.18129,2.15971e-09,0,	0.521762,0.841671,0
0.16,	0,0,0,	-5.18105,2.2008e-09,0,	0.51626,0.844962,0
0.161,	0,0,0,	-5.18082,2.24241e-09,0,	0.510737,0.848219,0
