Simulation of solar system over 2 years, with 2000 iterations, using verlet´s method.
Time 	sun	 	earth	 	
0,	0,0,0,	0.99998,0.0088857,0
0.001,	0,0,0,	0.999921,0.017771,0
0.002,	0,0,0,	0.999822,0.0266557,0
0.003,	0,0,0,	0.999684,0.0355393,0
0.004,	0,0,0,	0.999507,0.0444215,0
0.005,	0,0,0,	0.99929,0.0533019,0
0.006,	0,0,0,	0.999033,0.0621803,0
0.007,	0,0,0,	0.998738,0.0710562,0
0.008,	0,0,0,	0.998403,0.0799293,0
0.009,	0,0,0,	0.998029,0.0887992,0
0.01,	0,0,0,	0.997615,0.0976657,0
0.011,	0,0,0,	0.997163,0.106528,0
0.012,	0,0,0,	0.996671,0.115387,0
0.013,	0,0,0,	0.996141,0.124241,0
0.014,	0,0,0,	0.995572,0.13309,0
0.015,	0,0,0,	0.994964,0.141934,0
0.016,	0,0,0,	0.994317,0.150772,0
0.017,	0,0,0,	0.993631,0.159605,0
0.018,	0,0,0,	0.992908,0.168431,0
0.019,	0,0,0,	0.992145,0.177251,0
0.02,	0,0,0,	0.991345,0.186064,0
0.021,	0,0,0,	0.990506,0.19487,0
0.022,	0,0,0,	0.98963,0.203668,0
0.023,	0,0,0,	0.988715,0.212459,0
0.024,	0,0,0,	0.987763,0.221241,0
0.025,	0,0,0,	0.986773,0.230016,0
0.026,	0,0,0,	0.985746,0.238781,0
0.027,	0,0,0,	0.984681,0.247537,0
0.028,	0,0,0,	0.983579,0.256284,0
0.029,	0,0,0,	0.982441,0.265022,0
0.03,	0,0,0,	0.981265,0.273749,0
0.031,	0,0,0,	0.980053,0.282466,0
0.032,	0,0,0,	0.978804,0.291173,0
0.033,	0,0,0,	0.977519,0.299869,0
0.034,	0,0,0,	0.976198,0.308553,0
0.035,	0,0,0,	0.974841,0.317227,0
0.036,	0,0,0,	0.973449,0.325889,0
0.037,	0,0,0,	0.972021,0.334539,0
0.038,	0,0,0,	0.970557,0.343176,0
0.039,	0,0,0,	0.969058,0.351802,0
0.04,	0,0,0,	0.967525,0.360415,0
0.041,	0,0,0,	0.965957,0.369014,0
0.042,	0,0,0,	0.964354,0.377601,0
0.043,	0,0,0,	0.962717,0.386174,0
0.044,	0,0,0,	0.961046,0.394734,0
0.045,	0,0,0,	0.959341,0.403279,0
0.046,	0,0,0,	0.957602,0.411811,0
0.047,	0,0,0,	0.95583,0.420328,0
0.048,	0,0,0,	0.954025,0.42883,0
0.049,	0,0,0,	0.952188,0.437318,0
0.05,	0,0,0,	0.950317,0.445791,0
0.051,	0,0,0,	0.948414,0.454248,0
0.052,	0,0,0,	0.946479,0.46269,0
0.053,	0,0,0,	0.944511,0.471117,0
0.054,	0,0,0,	0.942512,0.479528,0
0.055,	0,0,0,	0.940482,0.487922,0
0.056,	0,0,0,	0.93842,0.496301,0
0.057,	0,0,0,	0.936328,0.504663,0
0.058,	0,0,0,	0.934205,0.513008,0
0.059,	0,0,0,	0.932051,0.521337,0
0.06,	0,0,0,	0.929867,0.529649,0
0.061,	0,0,0,	0.927653,0.537944,0
0.062,	0,0,0,	0.925409,0.546222,0
0.063,	0,0,0,	0.923136,0.554482,0
0.064,	0,0,0,	0.920834,0.562724,0
0.065,	0,0,0,	0.918503,0.57095,0
0.066,	0,0,0,	0.916143,0.579157,0
0.067,	0,0,0,	0.913755,0.587346,0
0.068,	0,0,0,	0.911339,0.595517,0
0.069,	0,0,0,	0.908894,0.60367,0
0.07,	0,0,0,	0.906422,0.611805,0
0.071,	0,0,0,	0.903923,0.619921,0
0.072,	0,0,0,	0.901397,0.628018,0
0.073,	0,0,0,	0.898844,0.636097,0
0.074,	0,0,0,	0.896264,0.644157,0
0.075,	0,0,0,	0.893658,0.652198,0
0.076,	0,0,0,	0.891026,0.660221,0
0.077,	0,0,0,	0.888368,0.668224,0
0.078,	0,0,0,	0.885684,0.676207,0
0.079,	0,0,0,	0.882975,0.684172,0
0.08,	0,0,0,	0.880242,0.692117,0
0.081,	0,0,0,	0.877483,0.700043,0
0.082,	0,0,0,	0.8747,0.707949,0
0.083,	0,0,0,	0.871893,0.715835,0
0.084,	0,0,0,	0.869062,0.723702,0
0.085,	0,0,0,	0.866207,0.731549,0
0.086,	0,0,0,	0.863329,0.739376,0
0.087,	0,0,0,	0.860427,0.747184,0
0.088,	0,0,0,	0.857502,0.754971,0
0.089,	0,0,0,	0.854555,0.762739,0
0.09,	0,0,0,	0.851586,0.770486,0
0.091,	0,0,0,	0.848594,0.778214,0
0.092,	0,0,0,	0.84558,0.785921,0
0.093,	0,0,0,	0.842544,0.793608,0
0.094,	0,0,0,	0.839487,0.801275,0
0.095,	0,0,0,	0.836409,0.808921,0
0.096,	0,0,0,	0.83331,0.816548,0
0.097,	0,0,0,	0.83019,0.824154,0
0.098,	0,0,0,	0.82705,0.831739,0
0.099,	0,0,0,	0.823889,0.839305,0
0.1,	0,0,0,	0.820709,0.84685,0
0.101,	0,0,0,	0.817508,0.854374,0
0.102,	0,0,0,	0.814289,0.861879,0
0.103,	0,0,0,	0.811049,0.869362,0
0.104,	0,0,0,	0.807791,0.876826,0
0.105,	0,0,0,	0.804514,0.884269,0
0.106,	0,0,0,	0.801219,0.891691,0
0.107,	0,0,0,	0.797905,0.899093,0
0.108,	0,0,0,	0.794573,0.906475,0
0.109,	0,0,0,	0.791223,0.913836,0
0.11,	0,0,0,	0.787855,0.921177,0
0.111,	0,0,0,	0.78447,0.928497,0
0.112,	0,0,0,	0.781068,0.935797,0
0.113,	0,0,0,	0.777648,0.943077,0
0.114,	0,0,0,	0.774212,0.950336,0
0.115,	0,0,0,	0.770759,0.957575,0
0.116,	0,0,0,	0.76729,0.964793,0
0.117,	0,0,0,	0.763805,0.971991,0
0.118,	0,0,0,	0.760303,0.979169,0
0.119,	0,0,0,	0.756786,0.986327,0
0.12,	0,0,0,	0.753254,0.993464,0
0.121,	0,0,0,	0.749706,1.00058,0
0.122,	0,0,0,	0.746142,1.00768,0
0.123,	0,0,0,	0.742564,1.01475,0
0.124,	0,0,0,	0.738972,1.02181,0
0.125,	0,0,0,	0.735364,1.02885,0
0.126,	0,0,0,	0.731743,1.03586,0
0.127,	0,0,0,	0.728107,1.04286,0
0.128,	0,0,0,	0.724457,1.04984,0
0.129,	0,0,0,	0.720793,1.05679,0
0.13,	0,0,0,	0.717116,1.06373,0
0.131,	0,0,0,	0.713425,1.07065,0
0.132,	0,0,0,	0.709722,1.07754,0
0.133,	0,0,0,	0.706005,1.08442,0
0.134,	0,0,0,	0.702275,1.09128,0
0.135,	0,0,0,	0.698532,1.09811,0
0.136,	0,0,0,	0.694778,1.10493,0
0.137,	0,0,0,	0.69101,1.11173,0
0.138,	0,0,0,	0.687231,1.11851,0
0.139,	0,0,0,	0.683439,1.12527,0
0.14,	0,0,0,	0.679636,1.13201,0
0.141,	0,0,0,	0.675821,1.13873,0
0.142,	0,0,0,	0.671995,1.14543,0
0.143,	0,0,0,	0.668157,1.15211,0
0.144,	0,0,0,	0.664308,1.15877,0
0.145,	0,0,0,	0.660448,1.16541,0
0.146,	0,0,0,	0.656577,1.17204,0
0.147,	0,0,0,	0.652696,1.17864,0
0.148,	0,0,0,	0.648804,1.18523,0
0.149,	0,0,0,	0.644902,1.19179,0
0.15,	0,0,0,	0.640989,1.19834,0
0.151,	0,0,0,	0.637066,1.20487,0
0.152,	0,0,0,	0.633134,1.21138,0
0.153,	0,0,0,	0.629191,1.21787,0
0.154,	0,0,0,	0.625239,1.22434,0
0.155,	0,0,0,	0.621278,1.2308,0
0.156,	0,0,0,	0.617307,1.23723,0
0.157,	0,0,0,	0.613327,1.24365,0
0.158,	0,0,0,	0.609338,1.25005,0
0.159,	0,0,0,	0.605339,1.25643,0
0.16,	0,0,0,	0.601332,1.26279,0
0.161,	0,0,0,	0.597317,1.26914,0
0.162,	0,0,0,	0.593293,1.27546,0
0.163,	0,0,0,	0.58926,1.28177,0
0.164,	0,0,0,	0.585219,1.28806,0
0.165,	0,0,0,	0.58117,1.29433,0
0.166,	0,0,0,	0.577113,1.30059,0
0.167,	0,0,0,	0.573048,1.30682,0
0.168,	0,0,0,	0.568975,1.31304,0
0.169,	0,0,0,	0.564895,1.31924,0
0.17,	0,0,0,	0.560807,1.32542,0
0.171,	0,0,0,	0.556711,1.33159,0
0.172,	0,0,0,	0.552609,1.33774,0
0.173,	0,0,0,	0.548499,1.34387,0
0.174,	0,0,0,	0.544382,1.34998,0
0.175,	0,0,0,	0.540258,1.35607,0
0.176,	0,0,0,	0.536127,1.36215,0
0.177,	0,0,0,	0.531989,1.36821,0
0.178,	0,0,0,	0.527845,1.37426,0
0.179,	0,0,0,	0.523695,1.38029,0
0.18,	0,0,0,	0.519537,1.3863,0
0.181,	0,0,0,	0.515374,1.39229,0
0.182,	0,0,0,	0.511204,1.39827,0
0.183,	0,0,0,	0.507028,1.40423,0
0.184,	0,0,0,	0.502847,1.41017,0
0.185,	0,0,0,	0.498659,1.4161,0
0.186,	0,0,0,	0.494465,1.42201,0
0.187,	0,0,0,	0.490266,1.4279,0
0.188,	0,0,0,	0.486061,1.43378,0
0.189,	0,0,0,	0.481851,1.43964,0
0.19,	0,0,0,	0.477635,1.44549,0
0.191,	0,0,0,	0.473414,1.45131,0
0.192,	0,0,0,	0.469187,1.45713,0
0.193,	0,0,0,	0.464955,1.46292,0
0.194,	0,0,0,	0.460719,1.4687,0
0.195,	0,0,0,	0.456477,1.47447,0
0.196,	0,0,0,	0.45223,1.48022,0
0.197,	0,0,0,	0.447979,1.48595,0
0.198,	0,0,0,	0.443723,1.49167,0
0.199,	0,0,0,	0.439462,1.49737,0
0.2,	0,0,0,	0.435197,1.50306,0
0.201,	0,0,0,	0.430927,1.50873,0
0.202,	0,0,0,	0.426653,1.51438,0
0.203,	0,0,0,	0.422374,1.52002,0
0.204,	0,0,0,	0.418091,1.52565,0
0.205,	0,0,0,	0.413804,1.53126,0
0.206,	0,0,0,	0.409513,1.53685,0
0.207,	0,0,0,	0.405218,1.54243,0
0.208,	0,0,0,	0.400919,1.54799,0
0.209,	0,0,0,	0.396616,1.55354,0
0.21,	0,0,0,	0.392309,1.55908,0
0.211,	0,0,0,	0.387999,1.5646,0
0.212,	0,0,0,	0.383685,1.5701,0
0.213,	0,0,0,	0.379367,1.57559,0
0.214,	0,0,0,	0.375046,1.58107,0
0.215,	0,0,0,	0.370721,1.58653,0
0.216,	0,0,0,	0.366393,1.59198,0
0.217,	0,0,0,	0.362062,1.59741,0
0.218,	0,0,0,	0.357727,1.60282,0
0.219,	0,0,0,	0.353389,1.60823,0
0.22,	0,0,0,	0.349049,1.61362,0
0.221,	0,0,0,	0.344705,1.61899,0
0.222,	0,0,0,	0.340358,1.62435,0
0.223,	0,0,0,	0.336008,1.6297,0
0.224,	0,0,0,	0.331655,1.63503,0
0.225,	0,0,0,	0.327299,1.64035,0
0.226,	0,0,0,	0.322941,1.64566,0
0.227,	0,0,0,	0.31858,1.65095,0
0.228,	0,0,0,	0.314216,1.65623,0
0.229,	0,0,0,	0.30985,1.66149,0
0.23,	0,0,0,	0.305481,1.66674,0
0.231,	0,0,0,	0.30111,1.67198,0
0.232,	0,0,0,	0.296736,1.6772,0
0.233,	0,0,0,	0.29236,1.68241,0
0.234,	0,0,0,	0.287981,1.68761,0
0.235,	0,0,0,	0.2836,1.69279,0
0.236,	0,0,0,	0.279218,1.69796,0
0.237,	0,0,0,	0.274832,1.70312,0
0.238,	0,0,0,	0.270445,1.70826,0
0.239,	0,0,0,	0.266056,1.7134,0
0.24,	0,0,0,	0.261665,1.71851,0
0.241,	0,0,0,	0.257271,1.72362,0
0.242,	0,0,0,	0.252876,1.72871,0
0.243,	0,0,0,	0.248479,1.73379,0
0.244,	0,0,0,	0.24408,1.73886,0
